carpark_id,area,address,x_coordinate,y_coordinate,latitude,longitude,total_lots,agency,dataset
HG13,HOUGANG,BLK 325/326 HOUGANG AVENUE 7,35261.0156,38873.8796,1.3678351863527216,103.89856384492994,150.0,HDB,hdb
HG14,HOUGANG,"BLK 327-328,332-334,358-363 HOUGANG AVENUE 5",35023.2798,39024.5479,1.3691978333066008,103.89642766021035,996.0,HDB,hdb
HG15,HOUGANG,BLK 208-210 HOUGANG STREET 21,33942.0874,37892.5664,1.3589608383409413,103.8867121677647,123.0,HDB,hdb
HG16,HOUGANG,BLK 211-212 HOUGANG STREET 21,34095.5904,37977.2274,1.3597264508362625,103.88809151066687,73.0,HDB,hdb
HG17,HOUGANG,BLK 231/233/235/237 HOUGANG STREET 21,34080.7076,37750.4416,1.3576754848491717,103.88795773278929,225.0,HDB,hdb
HG18,HOUGANG,BLK 230/232/234/236/238 HOUGANG AVENUE 1,34191.1758,37792.5508,1.3580562825007563,103.88895037055629,242.0,HDB,hdb
HG19,HOUGANG,BLK 138-145 LORONG AH SOO,33618.2651,37216.3433,1.3528453827430016,103.88380228416153,568.0,HDB,hdb
HG1A,HOUGANG,BLK 470 UPPER SERANGOON CRESCENT,35619.4738,40071.2687,1.3786638473853425,103.90178514726769,563.0,HDB,hdb
HG1B,HOUGANG,BLK 475 UPPER SERANGOON CRESCENT,35497.5223,39745.8425,1.375720842728826,103.90068924136003,659.0,HDB,hdb
HG1C,HOUGANG,BLK 476 UPPER SERANGOON VIEW,35850.5915,39983.2046,1.3778673667872103,103.90386188508498,566.0,HDB,hdb
HG1D,HOUGANG,BLK 376 HOUGANG STREET 32,34765.7308,38421.4154,1.3637433814720363,103.89411326609486,175.0,HDB,hdb
HG1E,HOUGANG,BLK 377 HOUGANG STREET 32,34832.7635,38300.6631,1.3626513259842492,103.89471557255494,306.0,HDB,hdb
HG1F,HOUGANG,BLK 229 HOUGANG STREET 21,33985.8567,37798.8386,1.3581131891083953,103.8871054450445,469.0,HDB,hdb
HG2,HOUGANG,BLK 15-18 HOUGANG AVENUE 3,34533.3906,38329.9531,1.3629162816240894,103.89202551228584,229.0,HDB,hdb
HG20,HOUGANG,BLK 128-137 LORONG AH SOO,33910.4258,36933.0703,1.3502835072364743,103.8864274785372,590.0,HDB,hdb
HG22,HOUGANG,BLK 154-157 HOUGANG STREET 11,33243.2373,37175.2101,1.3524734570237993,103.88043241313824,116.0,HDB,hdb
HG23,HOUGANG,BLK 239-246 HOUGANG STREET 22,34480.0781,37732.4375,1.3575125780004997,103.89154633409036,282.0,HDB,hdb
HG24,HOUGANG,BLK 247-254 HOUGANG AVENUE 3,34496.2494,37985.1602,1.3597981073399827,103.89169169862795,325.0,HDB,hdb
HG29,HOUGANG,BLK 351-357 HOUGANG AVENUE 7,35318.5017,39372.252,1.3723422711738544,103.89908052009024,232.0,HDB,hdb
HG2A,HOUGANG,BLK 473 UPPER SERANGOON CRESCENT,35501.0297,39817.8795,1.376372318247324,103.90072077615454,408.0,HDB,hdb
HG2B,HOUGANG,BLK 933 HOUGANG AVENUE 9,33468.3697,39724.6803,1.375529907263565,103.88245583850758,323.0,HDB,hdb
HG2C,HOUGANG,BLK 364 / 365 UPPER SERANGOON RD,35112.2965,39125.1711,1.3701078117066359,103.8972275612912,483.0,HDB,hdb
HG2D,HOUGANG,"BLK 581,582 AND 582A BUANGKOK GREEN",33994.2969,40153.4168,1.379407142485768,103.88718176076142,36.0,HDB,hdb
HG30,HOUGANG,BLK 464-468 HOUGANG AVENUE 10,35083.1678,39473.6275,1.3732591319490572,103.89696590280194,433.0,HDB,hdb
HG31,HOUGANG,BLK 414-416 HOUGANG AVENUE 10,35031.5866,39712.0645,1.375415481994406,103.89650246570697,85.0,HDB,hdb
HG32,HOUGANG,BLK 601-608 HOUGANG AVENUE 4,33869.4973,39265.7089,1.371379058329617,103.88606016836792,270.0,HDB,hdb
HG33,HOUGANG,BLK 609-621 HOUGANG AVENUE 8,33681.9766,39065.4219,1.3695677717165766,103.88437512420153,496.0,HDB,hdb
HG34,HOUGANG,BLK 622-632 HOUGANG AVENUE 8,33362.3594,39106.8477,1.3699424715384199,103.88150314764592,360.0,HDB,hdb
HG35,HOUGANG,"BLK 701-702,707-710 HOUGANG AVENUE 2",34192.6367,38725.0781,1.366489722596988,103.88896369112064,315.0,HDB,hdb
HG36,HOUGANG,"BLK 703-706,711-712 HOUGANG AVENUE 2",34041.3045,38684.032,1.3661185477855309,103.88760385900282,220.0,HDB,hdb
HG37,HOUGANG,BLKS 501-507 HOUGANG AVENUE 8,34015.3359,39445.9023,1.3730086329161062,103.88737066764303,256.0,HDB,hdb
HG38,HOUGANG,"BLK 508-517,520-533 HOUGANG AVENUE 10",34340.7388,39488.4518,1.3733933668933251,103.89029465324634,1076.0,HDB,hdb
HG39,HOUGANG,HOUGANG SPORTS COMPLEX,33859.2191,39106.9608,1.369943399871844,103.88596778014345,204.0,HDB,hdb
HG3B,HOUGANG,BLK 991 BUANGKOK LINK,33375.828,40694.4027,1.3842997435333646,103.88162446141324,422.0,HDB,hdb
HG3D,HOUGANG,BLK 998 BUANGKOK CRESCENT,33158.7215,40684.5984,1.3842111161564574,103.87967359393343,265.0,HDB,hdb
HG3E,HOUGANG,BLK 993 BUANGKOK LINK,33602.1418,40785.1834,1.3851206887907679,103.88365807896534,299.0,HDB,hdb
HG3L,HOUGANG,"BLK 993A-993B, 994A-994C, 995A-995D, BUANGKOK CRESCENT/BUANGKOK LINK",33373.4677,40905.5905,1.3862096500795642,103.88160329098604,725.0,HDB,hdb
HG4,HOUGANG,BLK 19-23 HOUGANG AVENUE 3,34417.4102,38475.2617,1.3642304254367996,103.8909833815686,407.0,HDB,hdb
HG41,HOUGANG,BLK 633-642 & 647-648 HOUGANG AVENUE 8,33122.7539,39254.3111,1.3712761200039465,103.87935014972331,461.0,HDB,hdb
HG42,HOUGANG,BLK 643-646/649-662/665-667 HOUGANG AVENUE 8,33575.4429,39573.3197,1.3741610365120855,103.8834179399384,701.0,HDB,hdb
HG43,HOUGANG,BLK 668-680 HOUGANG AVENUE 8,33674.0721,39346.8732,1.3721131172452155,103.88430415056742,487.0,HDB,hdb
HG44,HOUGANG,BLK 681-684 HOUGANG AVENUE 4/8,33899.488,39516.6851,1.3736487904344863,103.88632970593174,155.0,HDB,hdb
HG45,HOUGANG,BLK 685-691 HOUGANG STREET 61,33877.2539,39766.0352,1.3759038270817985,103.88612996620292,458.0,HDB,hdb
HG46,HOUGANG,BLK 692-698 HOUGANG STREET 61,33969.957,39760.9531,1.3758578477105823,103.88696296949873,242.0,HDB,hdb
HG47,HOUGANG,BLK 805 HOUGANG CENTRAL,34748.896,39244.171,1.3711840890820386,103.89396218073183,341.0,HDB,hdb
HG48,HOUGANG,BLK 417-434 HOUGANG AVENUE 6/8/10,34763.52,39713.1288,1.3754251700704976,103.89409369476046,837.0,HDB,hdb
HG49,HOUGANG,BLK 435-458 HOUGANG AVENUE 6/8,34837.5859,40085.5664,1.378793343418818,103.89475931637891,776.0,HDB,hdb
HG5,HOUGANG,BLK 24/25 HOUGANG AVENUE 3,34565.1384,38599.6502,1.3653553176828952,103.8923108470265,149.0,HDB,hdb
HG50,HOUGANG,BLK 534-545 HOUGANG AVENUE 8,34456.3578,39923.9507,1.3773318360595221,103.89133366740658,490.0,HDB,hdb
HG51,HOUGANG,BLK 546-555 HOUGANG STREET 51,34320.5249,40069.8193,1.378651048417412,103.89011314127175,204.0,HDB,hdb
HG52,HOUGANG,BLK 556-566 HOUGANG STREET 51,34280.7309,40250.2304,1.3802826296010706,103.88975560147739,192.0,HDB,hdb
HG53,HOUGANG,BLK 830A HOUGANG CENTRAL,34386.2027,39209.6336,1.3708718261552026,103.89070311870574,201.0,HDB,hdb
HG54,HOUGANG,BLK 220-222 HOUGANG STREET 21,33679.7387,37636.4156,1.3566443539408752,103.88435474309739,240.0,HDB,hdb
HG55,HOUGANG,BLK 814 HOUGANG AVENUE 10,34665.4285,39409.9585,1.3726834301696582,103.89321220378636,89.0,HDB,hdb
HG56,HOUGANG,BLK 830-835 HOUGANG CENTRAL,34321.5593,39246.2794,1.3712032514493229,103.89012226012038,20.0,HDB,hdb
HG60,HOUGANG,BLK 548A HOUGANG STREET 51,34440.7881,40108.8916,1.3790043779578567,103.89119380269554,371.0,HDB,hdb
HG61,HOUGANG,BLK 559A HOUGANG STREET 51,34213.8314,40180.7212,1.3796540278489158,103.88915444541854,311.0,HDB,hdb
HG62,HOUGANG,BLK 566A HOUGANG STREET 51,34147.6282,40310.4206,1.3808269962216233,103.88855958799265,345.0,HDB,hdb
HG64,HOUGANG,BLK 682-684 HOUGANG STREET 61,33895.9179,39593.254,1.3743412526148546,103.88629764128477,82.0,HDB,hdb
HG67,HOUGANG,"BLK 401-413, 460-463 HOUGANG AVENUE 10",34955.3741,39587.9068,1.3742926629562864,103.89581761240278,705.0,HDB,hdb
HG68,HOUGANG,BLK 838A HOUGANG CENTRAL,34512.6726,39104.8807,1.3699244511698212,103.89183951666378,248.0,HDB,hdb
HG69,HOUGANG,BLK 850A HOUGANG CENTRAL,34638.456,39111.1082,1.369980742386638,103.8929697698491,187.0,HDB,hdb
HG7,HOUGANG,BLK 109-127 HOUGANG AVENUE 1,34063.4941,37305.6551,1.3536529994553819,103.88780296833419,757.0,HDB,hdb
HG70,HOUGANG,BLK 567A HOUGANG STREET 51,34141.9377,40105.4776,1.378973567137333,103.88850841192986,348.0,HDB,hdb
HG71,HOUGANG,BLK 574A HOUGANG STREET 51,33904.3999,39964.9457,1.3777026962814996,103.88637393238047,685.0,HDB,hdb
HG73,HOUGANG,BLK 909A HOUGANG STREET 91,33590.2913,40031.4783,1.3783044546256287,103.88355145011163,1052.0,HDB,hdb
HG74,HOUGANG,BLK 166A HOUGANG AVENUE 1,34093.2753,36992.4181,1.3508201907160555,103.88807050800872,316.0,HDB,hdb
HG75,HOUGANG,BLK 172A HOUGANG AVENUE 1,34196.4873,36967.1434,1.350591594227991,103.88899792755882,823.0,HDB,hdb
HG76,HOUGANG,BLK 159A HOUGANG STREET 11,33136.5776,37096.1058,1.3517580846379917,103.87947399435004,270.0,HDB,hdb
HG77,HOUGANG,BLK 919A HOUGANG AVENUE 4,33667.3839,39716.3125,1.3754541941864626,103.88424412307053,423.0,HDB,hdb
HG78,HOUGANG,BLK 925A HOUGANG STREET 91,33558.5205,39862.4297,1.3767756461828917,103.88326593439776,490.0,HDB,hdb
HG79,HOUGANG,BLK 931A HOUGANG STREET 91,33249.7444,39781.9719,1.3760480717091137,103.8804913425767,401.0,HDB,hdb
HG80,HOUGANG,BLK 941A HOUGANG STREET 92,33091.2937,39576.5271,1.3741901308817628,103.87906751297733,437.0,HDB,hdb
HG86,HOUGANG,BLK 946A HOUGANG STREET 92,33253.8313,39628.6415,1.374661406137122,103.88052803909149,404.0,HDB,hdb
HG87,HOUGANG,BLK 955A HOUGANG AVENUE 9,32957.2644,39767.9074,1.375920928263085,103.87786319567891,778.0,HDB,hdb
HG88,HOUGANG,BLK 699D HOUGANG STREET 52,34150.9965,39781.4108,1.3760428223925314,103.88858974438185,699.0,HDB,hdb
HG89,HOUGANG,BLK 435A HOUGANG AVENUE 8,34756.316,39980.4127,1.3778423903615717,103.89402902276215,387.0,HDB,hdb
HG9,HOUGANG,BLK 201-204 HOUGANG STREET 21,33698.1131,37886.9986,1.3589105329110456,103.88451989671084,247.0,HDB,hdb
HG90,HOUGANG,BLK 966A HOUGANG AVENUE 9,32955.07,39984.6887,1.37788142057996,103.87784351376915,784.0,HDB,hdb
HG91,HOUGANG,BLK 971A HOUGANG STREET 91,33219.5565,39999.7403,1.3780174959451366,103.88022012092722,785.0,HDB,hdb
HG92,HOUGANG,BLK 373A HOUGANG STREET 31,34311.515,38261.6987,1.3622990615322448,103.89003179618783,1010.0,HDB,hdb
HG93,HOUGANG,BLK 980 BUANGKOK CRESCENT,33208.1321,40216.5463,1.379978213203624,103.88011750262226,905.0,HDB,hdb
HG94,HOUGANG,BLK 984 BUANGKOK LINK,33267.1427,40391.5643,1.3815610022490386,103.8806477877379,896.0,HDB,hdb
HG95,HOUGANG,BLK 105 HOUGANG AVENUE 1,34319.1474,37341.5832,1.353977867224383,103.89010018427099,168.0,HDB,hdb
HG96,HOUGANG,BLK 108 HOUGANG AVENUE 1,34282.3014,37198.2092,1.3526812522046199,103.88976906939072,39.0,HDB,hdb
HG97,HOUGANG,BLK 804 HOUGANG AVENUE 10,34837.3954,39248.3805,1.371222137875154,103.89475741107408,43.0,HDB,hdb
HG98,HOUGANG,BLK 988 BUANGKOK GREEN,32938.9335,40216.0826,1.3799740663044326,103.87769855426492,304.0,HDB,hdb
HG99,HOUGANG,BLK 174A-174D HOUGANG AVENUE 1,34202.0544,36839.2199,1.3494346989855843,103.8890479251153,162.0,HDB,hdb
HG9T,HOUGANG,BLK 206 HOUGANG STREET 21,33778.1037,37858.0136,1.3586483875723967,103.88523865940664,147.0,HDB,hdb
HLM,OUTRAM,BLK 533A HONG LIM MSCP,29354.6692,29687.508,1.2847577556273724,103.84549081920264,583.0,HDB,hdb
HR1,GEYLANG,BLK 1-3 HAIG ROAD,35147.8437,32640.4844,1.311462635471375,103.89754544969936,78.0,HDB,hdb
HR2,GEYLANG,BLK 4-6 HAIG ROAD,35090.332,32769.8359,1.3126324573562955,103.89702870875625,167.0,HDB,hdb
HR3,GEYLANG,BLK 7 TO 9 HAIG ROAD,35018.9851,32918.853,1.3139801309430983,103.89638765571065,207.0,HDB,hdb
HR4,GEYLANG,BLK 10 TO 14 HAIG ROAD,34975.9951,32997.6117,1.3146924061758303,103.8960013870619,57.0,HDB,hdb
HR5,GEYLANG,BLK 21 TO 23 HAIG ROAD,34875.6086,32812.5333,1.313018646051938,103.89509932335723,91.0,HDB,hdb
HRM,BUKIT MERAH,BLK 96 HENDERSON ROAD,26668.6582,29993.0383,1.2875208652204617,103.82135593247561,947.0,HDB,hdb
HVM,BUKIT MERAH,BLK 51 HAVELOCK ROAD,27376.7446,30252.7338,1.2898694822057062,103.82771837120599,587.0,HDB,hdb
J0017,MARINE PARADE,JOO CHIAT ROAD OFF STREET,35802.298600037546,32360.597399895378,1.3089312793016843,103.90342597378925,99.0,URA,lta
J0054,KALLANG,JALAN BESAR - BEATTY ROAD OFF STREET,30879.793600040237,32867.75229990372,1.3135186603571622,103.85919495839546,37.0,URA,lta
J0055,BUKIT TIMAH,JALAN SEH CHUAN OFF STREET,21507.938200039727,35973.71220546397,1.3416072968225916,103.77498352136544,134.0,URA,lta
J0092,ANG MO KIO,JALAN KURAS OFF STREET,27522.448700039477,39479.86929854975,1.3733164289278814,103.82902743813321,30.0,URA,lta
J0100,QUEENSTOWN,JALAN PELEPAH OFF STREET,23792.791100038532,28505.856999832413,1.2740710679512592,103.79551529813891,54.0,URA,lta
J0122,SENGKANG,JALAN KAYU OFF STREET,32413.805800036003,42305.517792978935,1.3988702481648212,103.87298020876878,205.0,URA,lta
J1,JURONG EAST,BLK 101/107 JURONG EAST STREET 13,17402.9823,35401.3306,1.3364297229134372,103.73809826514368,368.0,HDB,hdb
J10,JURONG EAST,BLK 246/249 JURONG EAST STREET 24,17625.0718,36019.1003,1.3420166824734492,103.74009365443025,175.0,HDB,hdb
J11,JURONG EAST,BLK 250/251 JURONG EAST STREET 24,17607.7146,36118.9485,1.3429196669451564,103.73993765550001,129.0,HDB,hdb
J12,JURONG EAST,BLK 252/254 JURONG EAST STREET 24,17421.1122,36167.969,1.3433629252763906,103.7382609053107,243.0,HDB,hdb
J14,JURONG EAST,BLK 256/258 JURONG EAST STREET 24,17512.2512,36248.7864,1.3440938400679234,103.73907981531525,192.0,HDB,hdb
J15,JURONG EAST,BLK 259/264 JURONG EAST STREET 24,17772.459,36243.0234,1.3440418112882975,103.74141793961732,205.0,HDB,hdb
J16,JURONG EAST,BLK 301/304 JURONG EAST STREET 32,17129.8093,36282.7747,1.34440108183756,103.73564333470638,212.0,HDB,hdb
J17,JURONG EAST,BLK 305/306 JURONG EAST STREET 32,17110.9062,36422.9844,1.3456690798460342,103.73547342856502,162.0,HDB,hdb
J18,JURONG EAST,BLK 307/308 JURONG EAST STREET 32,17040.9824,36558.0742,1.3468907567288746,103.73484507216465,171.0,HDB,hdb
J19,JURONG EAST,BLK 309/310 JURONG EAST STREET 32,16942.1133,36672.5273,1.347925792026096,103.73395663150102,138.0,HDB,hdb
J2,JURONG EAST,BLK 108/110 JURONG EAST STREET 13,17255.3159,35642.1729,1.338607760000444,103.73677131352407,200.0,HDB,hdb
J20,JURONG EAST,BLK 311/316 JURONG EAST STREET 32,16777.377,36482.1289,1.3462038380151882,103.73247644634016,365.0,HDB,hdb
J21,JURONG EAST,BLK 317/328 JURONG EAST STREET 31,16487.2598,36798.418,1.3490641296056376,103.7298694479495,702.0,HDB,hdb
J22,JURONG EAST,BLK 329/333 JURONG EAST AVENUE 1,16523.8906,37047.8984,1.351320351997118,103.7301985030288,231.0,HDB,hdb
J23,JURONG EAST,BLK 334/341 JURONG EAST AVENUE 1,16726.1406,36905.0234,1.3500283203099188,103.73201589833621,299.0,HDB,hdb
J23M,JURONG EAST,BLK 372A JURONG EAST STREET 32,16739.1947,36793.4383,1.3490191908456164,103.73213323917861,249.0,HDB,hdb
J24,JURONG EAST,BLK 342/346 JURONG EAST STREET 31,16619.8437,36430.0234,1.3457325558125968,103.73106093441005,34.0,HDB,hdb
J25,JURONG EAST,BLK 347/350 JURONG EAST AVENUE 1,16684.9102,36333.9766,1.3448639686521027,103.73164563193434,30.0,HDB,hdb
J26,JURONG EAST,BLK 351/353 JURONG EAST STREET 31,16568.1895,36340.3828,1.3449218597589219,103.73059682433102,31.0,HDB,hdb
J27,JURONG WEST,BLK 521/524 JURONG WEST STREET 52,15018.2256,36557.7852,1.3468873357936169,103.71666938291004,291.0,HDB,hdb
J29,JURONG WEST,BLK 528/534 JURONG WEST STREET 52,15045.9395,36750.0547,1.3486261611752712,103.71691832636995,467.0,HDB,hdb
J3,JURONG EAST,BLK 111/116 JURONG EAST STREET 13,17112.1421,35740.2671,1.3394948365194126,103.73548477933971,308.0,HDB,hdb
J32,JURONG WEST,BLK 515/517 JURONG WEST STREET 52,15441.7334,36438.2695,1.3458066607061037,103.72047490460932,199.0,HDB,hdb
J33,JURONG WEST,BLK 518/520 JURONG WEST STREET 52,15152.9335,36434.7257,1.3457744896852968,103.71787986661154,129.0,HDB,hdb
J34,JURONG WEST,BLK 513/514 JURONG WEST STREET 52,15398.4307,36577.707,1.3470676632759255,103.7200857457935,123.0,HDB,hdb
J35,JURONG WEST,BLK 508/511 JURONG WEST STREET 51/52,15335.207,36693.7578,1.3481171567409596,103.71951759408637,165.0,HDB,hdb
J36,JURONG WEST,BLK 543/551 JURONG WEST STREET 42,14883.267,37142.1353,1.3521719203242202,103.71545644450629,482.0,HDB,hdb
J37,JURONG WEST,BLK 537/542 JURONG WEST AVENUE 1,14921.6961,37045.2742,1.3512959616988476,103.71580179588146,269.0,HDB,hdb
J38,JURONG WEST,BLK 505/508 JURONG WEST STREET 52,15231.4766,36804.4414,1.3491180938248541,103.71858546676606,27.0,HDB,hdb
J39,JURONG WEST,BLK 456-461 JURONG WEST STREET 41,15538.8643,36919.3594,1.3501574988556257,103.72134748501911,250.0,HDB,hdb
J4,JURONG EAST,BLK 201/206 JURONG EAST STREET 21,17826.3697,35522.9964,1.33753016931853,103.74190260101643,172.0,HDB,hdb
J40,JURONG WEST,BLK 462-467 JURONG WEST STREET 41,15709.2368,36905.2238,1.3500297322291521,103.72287839227994,206.0,HDB,hdb
J41,JURONG WEST,BLK 468-473 JURONG WEST STREET 41,15615.0684,36712.7969,1.348289456244439,103.72203231052173,350.0,HDB,hdb
J43,JURONG WEST,BLK 474-477 JURONG WEST STREET 41,15975.2217,36672.4648,1.3479248544356488,103.72526852277466,190.0,HDB,hdb
J44,JURONG WEST,BLK 478-483 JURONG WEST STREET 41,15904.8789,36553.3516,1.3468476106370095,103.72463649779957,200.0,HDB,hdb
J45,JURONG WEST,BLK 484-491 JURONG WEST AVENUE 1,16144.0439,36789.7031,1.3489851813579044,103.72678544658392,239.0,HDB,hdb
J46,JURONG WEST,BLK 501/504 JURONG WEST STREET 51,15284.1084,36874.7695,1.3497541372772162,103.71905836585903,63.0,HDB,hdb
J47,JURONG WEST,BLK 502/503 JURONG WEST AVENUE 1,15168.6443,36930.4317,1.3502574761113693,103.71802082662953,34.0,HDB,hdb
J48,JURONG WEST,BLK 441/455 JURONG WEST AVENUE 1/STREET 42,15219.7479,37142.2128,1.3521727670439543,103.71847993384787,745.0,HDB,hdb
J49,JURONG WEST,BLK 552/559 JURONG WEST STREET 42,15272.0103,37284.0817,1.353455798629825,103.7189494838404,922.0,HDB,hdb
J49M,JURONG WEST,560 JURONG WEST STREET 42,15352.863,37320.212,1.3537825819267806,103.71967598067593,423.0,HDB,hdb
J5,JURONG EAST,BLK 207/208 JURONG EAST STREET 21,17883.7508,35609.7189,1.338314475125831,103.74241817422394,192.0,HDB,hdb
J50,JURONG WEST,BLK 401/408 JURONG WEST STREET 42,15669.4749,37311.863,1.3537072091984148,103.72252094049038,434.0,HDB,hdb
J51,JURONG WEST,BLK 409/416 JURONG WEST STREET 42,15904.1348,37295.1406,1.3535560740797064,103.72462951363343,655.0,HDB,hdb
J52,JURONG WEST,BLK 423/440 JURONG WEST AVENUE 1/STREET 42,15914.5094,37063.4502,1.351460756536051,103.72472282907036,626.0,HDB,hdb
J53,JURONG WEST,BLK 417/422 JURONG WEST STREET 42,16137.4785,36983.8477,1.3507409504176222,103.7267263759889,215.0,HDB,hdb
J54,JURONG WEST,BLK 492-496 JURONG WEST STREET 41,15890.8105,36893.8086,1.3499265714395032,103.72450994802102,226.0,HDB,hdb
J55,JURONG WEST,BLK 497-498 JURONG WEST STREET 41,15866.4258,36751.25,1.348637314625565,103.72429089393296,141.0,HDB,hdb
J56,JURONG EAST,BLK 130 JURONG GATEWAY ROAD,17537.9507,35231.3632,1.3348926471145106,103.73931109135069,15.0,HDB,hdb
J57,JURONG EAST,BLK 131/134 JURONG GATEWAY ROAD,17516.667,35130.0187,1.333976117262724,103.73911988019643,362.0,HDB,hdb
J57L,JURONG EAST,BLK 131 JURONG GATEWAY ROAD,17598.8143,35184.3604,1.334467592004372,103.7398580011142,13.0,HDB,hdb
J6,JURONG EAST,BLK 209/214 JURONG EAST STREET 21,17486.8128,35693.066,1.3390681000476938,103.73885142891002,318.0,HDB,hdb
J60L,JURONG WEST,BLK 505 JURONG WEST STREET 52,15152.11,36874.8285,1.3497546144769716,103.71787227953133,10.0,HDB,hdb
J60M,JURONG WEST,505A JURONG WEST STREET 52,15155.3093,36830.6309,1.3493549092892696,103.71790104604095,543.0,HDB,hdb
J61,JURONG WEST,BLK 912/932 JURONG WEST STREET 92,11874.875,35804.875,1.3400767800039053,103.68842490797103,779.0,HDB,hdb
J62,JURONG WEST,BLK 902/908 JURONG WEST STREET 91,11539.0898,35894.793,1.3408897822679104,103.68540763961359,700.0,HDB,hdb
J62M,JURONG WEST,BLK 901 JURONG WEST STREET 91,11666.8136,35782.3574,1.3398730274812367,103.68655537092322,200.0,HDB,hdb
J63,JURONG WEST,BLK 909/911 JURONG WEST STREET 91,11654.2969,35993.1406,1.341779262833754,103.68644278769764,150.0,HDB,hdb
J64,JURONG EAST,BLK 354 JURONG EAST AVENUE 1,16707.915,36290.7825,1.3444733458300624,103.73185235993397,254.0,HDB,hdb
J65,JURONG WEST,BLK 933-953 JURONG WEST STREET 91,11971.8174,36102.7266,1.3427704872682331,103.6892958327224,1083.0,HDB,hdb
J66,JURONG WEST,BLK 959-961 JURONG WEST STREET 92,12175.81,35939.8984,1.3412980393930485,103.69112890870011,77.0,HDB,hdb
J67,JURONG WEST,BLK 962-966 JURONG WEST STREET 91,12357.588,35978.1413,1.3416439885155313,103.69276226807062,156.0,HDB,hdb
J68M,JURONG WEST,BLK 962A JURONG WEST STREET 91,12264.1306,36023.6972,1.3420559299413903,103.69192247618517,276.0,HDB,hdb
J69,JURONG WEST,BLK 974/980 JURONG WEST STREET 93,12455.3311,35761.7852,1.3396873972151606,103.69364065669544,222.0,HDB,hdb
J7,JURONG EAST,BLK 215A/231 JURONG EAST STREET 21,17395.7576,35966.8282,1.3415438729036973,103.73803314961131,928.0,HDB,hdb
J70,JURONG WEST,BLK 835/838 JURONG WEST STREET 81,12440.6748,36204.0469,1.3436870354700483,103.69350873447114,147.0,HDB,hdb
J71,JURONG WEST,BLK 812/826 JURONG WEST STREET 81,12514.7743,36484.9714,1.3462276475605943,103.69417441757965,450.0,HDB,hdb
J72,JURONG WEST,BLK 743/751 JURONG WEST STREET 73,12910.9012,36599.9072,1.3472672849626512,103.69773379422574,220.0,HDB,hdb
J73,JURONG WEST,BLK 719/731 JURONG WEST STREET 72,12965.2227,36238.1133,1.3439953859260443,103.69822208525447,713.0,HDB,hdb
J74,JURONG WEST,BLK 711/718 JURONG WEST STREET 71,12730.417,36090.9727,1.3426645840692522,103.69611229344028,367.0,HDB,hdb
J74M,JURONG WEST,BLK 712B JURONG WEST ST 71 JURONG WEST STREET 71,12812.9485,36110.9309,1.3428451201999936,103.69685387663026,72.0,HDB,hdb
J75M,JURONG WEST,BLK 841A JURONG WEST STREET 81,12397.1268,36260.1612,1.3441944891692927,103.69311740148552,326.0,HDB,hdb
J76M,JURONG WEST,BLK 832A JURONG WEST STREET 81,12558.9118,36274.9459,1.3443282799096905,103.69457112635631,415.0,HDB,hdb
J77M,JURONG WEST,BLK 750A JURONG WEST STREET 73,13002.919,36619.5998,1.3474454235068092,103.69856061913052,350.0,HDB,hdb
J78M,JURONG WEST,BLK 702A JURONG WEST STREET 71,12620.3435,35969.4867,1.341565854971833,103.69512328117312,458.0,HDB,hdb
J79M,JURONG WEST,BLK 821A JURONG WEST STREET 81,12599.8443,36515.2018,1.3465010835318163,103.6949388062981,337.0,HDB,hdb
J8,JURONG EAST,BLK 232/240 JURONG EAST STREET 21,17789.8162,35843.6681,1.340430194313869,103.74157403903612,377.0,HDB,hdb
J80M,JURONG WEST,BLK 734A JURONG WEST STREET 73,13270.9893,36409.7045,1.3455473430034577,103.70096949302297,441.0,HDB,hdb
J81M,JURONG WEST,BLK 760A JURONG WEST STREET 74,13182.8539,36856.8882,1.3495914590692857,103.7001773248677,466.0,HDB,hdb
J82M,JURONG WEST,BLK 844A JURONG WEST STREET 81,12322.8738,36443.2248,1.3458500076506865,103.6924501001389,535.0,HDB,hdb
J83M,JURONG WEST,BLK 865A JURONG WEST STREET 81,12613.8496,36926.4932,1.3502206530155672,103.69506444233095,172.0,HDB,hdb
J84M,JURONG WEST,BLK 854A JURONG WEST STREET 81,12771.2097,36650.4919,1.3477246830725291,103.69647855749271,285.0,HDB,hdb
J85M,JURONG WEST,BLK 859A JURONG WEST STREET 81,12744.1045,36899.5648,1.3499771895467605,103.69623487505113,230.0,HDB,hdb
J86M,JURONG WEST,BLK 764A JURONG WEST STREET 74,13061.8605,36897.8976,1.3499622723359237,103.69909010573144,191.0,HDB,hdb
J88M,JURONG WEST,BLK 692A JURONG WEST CENTRAL 1,13965.0447,35981.9547,1.3416792676491924,103.70720618934254,603.0,HDB,hdb
J89M,JURONG WEST,BLK 691A JURONG WEST CENTRAL 1,13819.7717,36058.9311,1.3423753450796354,103.70590079148468,591.0,HDB,hdb
J8M,JURONG EAST,BLK 240C JURONG EAST AVENUE 1,17884.6894,35867.6356,1.3406469795967801,103.74242652213022,139.0,HDB,hdb
J9,JURONG EAST,BLK 241/245 JURONG EAST STREET 24,17837.3306,36030.7859,1.342122435168998,103.74200092091955,189.0,HDB,hdb
