carpark_id,area,address,latitude,longitude,x_coordinate,y_coordinate,total_lots,agency,dataset
HG77,HOUGANG,BLK 919A HOUGANG AVENUE 4,1.375454194,103.8842441,33667.3839,39716.3125,423,HDB,hdb
HG78,HOUGANG,BLK 925A HOUGANG STREET 91,1.376775646,103.8832659,33558.5205,39862.4297,490,HDB,hdb
HG79,HOUGANG,BLK 931A HOUGANG STREET 91,1.376048072,103.8804913,33249.7444,39781.9719,401,HDB,hdb
HG80,HOUGANG,BLK 941A HOUGANG STREET 92,1.374190131,103.8790675,33091.2937,39576.5271,437,HDB,hdb
HG86,HOUGANG,BLK 946A HOUGANG STREET 92,1.374661406,103.880528,33253.8313,39628.6415,404,HDB,hdb
HG87,HOUGANG,BLK 955A HOUGANG AVENUE 9,1.375920928,103.8778632,32957.2644,39767.9074,778,HDB,hdb
HG88,HOUGANG,BLK 699D HOUGANG STREET 52,1.376042822,103.8885897,34150.9965,39781.4108,699,HDB,hdb
HG89,HOUGANG,BLK 435A HOUGANG AVENUE 8,1.37784239,103.894029,34756.316,39980.4127,387,HDB,hdb
HG9,HOUGANG,BLK 201-204 HOUGANG STREET 21,1.358910533,103.8845199,33698.1131,37886.9986,247,HDB,hdb
HG90,HOUGANG,BLK 966A HOUGANG AVENUE 9,1.377881421,103.8778435,32955.07,39984.6887,784,HDB,hdb
HG91,HOUGANG,BLK 971A HOUGANG STREET 91,1.378017496,103.8802201,33219.5565,39999.7403,785,HDB,hdb
HG92,HOUGANG,BLK 373A HOUGANG STREET 31,1.362299062,103.8900318,34311.515,38261.6987,1010,HDB,hdb
HG93,HOUGANG,BLK 980 BUANGKOK CRESCENT,1.379978213,103.8801175,33208.1321,40216.5463,905,HDB,hdb
HG94,HOUGANG,BLK 984 BUANGKOK LINK,1.381561002,103.8806478,33267.1427,40391.5643,896,HDB,hdb
HG95,HOUGANG,BLK 105 HOUGANG AVENUE 1,1.353977867,103.8901002,34319.1474,37341.5832,168,HDB,hdb
HG96,HOUGANG,BLK 108 HOUGANG AVENUE 1,1.352681252,103.8897691,34282.3014,37198.2092,39,HDB,hdb
HG97,HOUGANG,BLK 804 HOUGANG AVENUE 10,1.371222138,103.8947574,34837.3954,39248.3805,43,HDB,hdb
HG98,HOUGANG,BLK 988 BUANGKOK GREEN,1.379974066,103.8776986,32938.9335,40216.0826,304,HDB,hdb
HG99,HOUGANG,BLK 174A-174D HOUGANG AVENUE 1,1.349434699,103.8890479,34202.0544,36839.2199,162,HDB,hdb
HG9T,HOUGANG,BLK 206 HOUGANG STREET 21,1.358648388,103.8852387,33778.1037,37858.0136,147,HDB,hdb
HLM,OUTRAM,BLK 533A HONG LIM MSCP,1.284757756,103.8454908,29354.6692,29687.508,583,HDB,hdb
HR1,GEYLANG,BLK 1-3 HAIG ROAD,1.311462635,103.8975454,35147.8437,32640.4844,78,HDB,hdb
HR2,GEYLANG,BLK 4-6 HAIG ROAD,1.312632457,103.8970287,35090.332,32769.8359,167,HDB,hdb
HR3,GEYLANG,BLK 7 TO 9 HAIG ROAD,1.313980131,103.8963877,35018.9851,32918.853,207,HDB,hdb
HR4,GEYLANG,BLK 10 TO 14 HAIG ROAD,1.314692406,103.8960014,34975.9951,32997.6117,57,HDB,hdb
HR5,GEYLANG,BLK 21 TO 23 HAIG ROAD,1.313018646,103.8950993,34875.6086,32812.5333,91,HDB,hdb
HRM,BUKIT MERAH,BLK 96 HENDERSON ROAD,1.287520865,103.8213559,26668.6582,29993.0383,947,HDB,hdb
HVM,BUKIT MERAH,BLK 51 HAVELOCK ROAD,1.289869482,103.8277184,27376.7446,30252.7338,587,HDB,hdb
J0017,MARINE PARADE,JOO CHIAT ROAD OFF STREET,1.308931279,103.903426,35802.2986,32360.5974,99,URA,lta
J0054,KALLANG,JALAN BESAR - BEATTY ROAD OFF STREET,1.31351866,103.859195,30879.7936,32867.7523,9,URA,lta
J0055,BUKIT TIMAH,JALAN SEH CHUAN OFF STREET,1.341607297,103.7749835,21507.9382,35973.71221,99,URA,lta
J0092,ANG MO KIO,JALAN KURAS OFF STREET,1.373316429,103.8290274,27522.4487,39479.8693,30,URA,lta
J0100,QUEENSTOWN,JALAN PELEPAH OFF STREET,1.274071068,103.7955153,23792.7911,28505.857,9,URA,lta
J0122,SENGKANG,JALAN KAYU OFF STREET,1.398870248,103.8729802,32413.8058,42305.51779,99,URA,lta
J1,JURONG EAST,BLK 101/107 JURONG EAST STREET 13,1.336429723,103.7380983,17402.9823,35401.3306,368,HDB,hdb
J10,JURONG EAST,BLK 246/249 JURONG EAST STREET 24,1.342016682,103.7400937,17625.0718,36019.1003,175,HDB,hdb
J11,JURONG EAST,BLK 250/251 JURONG EAST STREET 24,1.342919667,103.7399377,17607.7146,36118.9485,129,HDB,hdb
J12,JURONG EAST,BLK 252/254 JURONG EAST STREET 24,1.343362925,103.7382609,17421.1122,36167.969,243,HDB,hdb
J14,JURONG EAST,BLK 256/258 JURONG EAST STREET 24,1.34409384,103.7390798,17512.2512,36248.7864,192,HDB,hdb
J15,JURONG EAST,BLK 259/264 JURONG EAST STREET 24,1.344041811,103.7414179,17772.459,36243.0234,205,HDB,hdb
J16,JURONG EAST,BLK 301/304 JURONG EAST STREET 32,1.344401082,103.7356433,17129.8093,36282.7747,212,HDB,hdb
J17,JURONG EAST,BLK 305/306 JURONG EAST STREET 32,1.34566908,103.7354734,17110.9062,36422.9844,162,HDB,hdb
J18,JURONG EAST,BLK 307/308 JURONG EAST STREET 32,1.346890757,103.7348451,17040.9824,36558.0742,171,HDB,hdb
J19,JURONG EAST,BLK 309/310 JURONG EAST STREET 32,1.347925792,103.7339566,16942.1133,36672.5273,138,HDB,hdb
J2,JURONG EAST,BLK 108/110 JURONG EAST STREET 13,1.33860776,103.7367713,17255.3159,35642.1729,200,HDB,hdb
J20,JURONG EAST,BLK 311/316 JURONG EAST STREET 32,1.346203838,103.7324764,16777.377,36482.1289,365,HDB,hdb
J21,JURONG EAST,BLK 317/328 JURONG EAST STREET 31,1.34906413,103.7298694,16487.2598,36798.418,702,HDB,hdb
J22,JURONG EAST,BLK 329/333 JURONG EAST AVENUE 1,1.351320352,103.7301985,16523.8906,37047.8984,231,HDB,hdb
J23,JURONG EAST,BLK 334/341 JURONG EAST AVENUE 1,1.35002832,103.7320159,16726.1406,36905.0234,299,HDB,hdb
J23M,JURONG EAST,BLK 372A JURONG EAST STREET 32,1.349019191,103.7321332,16739.1947,36793.4383,249,HDB,hdb
J24,JURONG EAST,BLK 342/346 JURONG EAST STREET 31,1.345732556,103.7310609,16619.8437,36430.0234,34,HDB,hdb
J25,JURONG EAST,BLK 347/350 JURONG EAST AVENUE 1,1.344863969,103.7316456,16684.9102,36333.9766,30,HDB,hdb
J26,JURONG EAST,BLK 351/353 JURONG EAST STREET 31,1.34492186,103.7305968,16568.1895,36340.3828,31,HDB,hdb
J27,JURONG WEST,BLK 521/524 JURONG WEST STREET 52,1.346887336,103.7166694,15018.2256,36557.7852,291,HDB,hdb
J29,JURONG WEST,BLK 528/534 JURONG WEST STREET 52,1.348626161,103.7169183,15045.9395,36750.0547,467,HDB,hdb
J3,JURONG EAST,BLK 111/116 JURONG EAST STREET 13,1.339494837,103.7354848,17112.1421,35740.2671,308,HDB,hdb
J32,JURONG WEST,BLK 515/517 JURONG WEST STREET 52,1.345806661,103.7204749,15441.7334,36438.2695,199,HDB,hdb
J33,JURONG WEST,BLK 518/520 JURONG WEST STREET 52,1.34577449,103.7178799,15152.9335,36434.7257,129,HDB,hdb
J34,JURONG WEST,BLK 513/514 JURONG WEST STREET 52,1.347067663,103.7200857,15398.4307,36577.707,123,HDB,hdb
J35,JURONG WEST,BLK 508/511 JURONG WEST STREET 51/52,1.348117157,103.7195176,15335.207,36693.7578,165,HDB,hdb
J36,JURONG WEST,BLK 543/551 JURONG WEST STREET 42,1.35217192,103.7154564,14883.267,37142.1353,482,HDB,hdb
J37,JURONG WEST,BLK 537/542 JURONG WEST AVENUE 1,1.351295962,103.7158018,14921.6961,37045.2742,269,HDB,hdb
J38,JURONG WEST,BLK 505/508 JURONG WEST STREET 52,1.349118094,103.7185855,15231.4766,36804.4414,27,HDB,hdb
J39,JURONG WEST,BLK 456-461 JURONG WEST STREET 41,1.350157499,103.7213475,15538.8643,36919.3594,250,HDB,hdb
J4,JURONG EAST,BLK 201/206 JURONG EAST STREET 21,1.337530169,103.7419026,17826.3697,35522.9964,172,HDB,hdb
J40,JURONG WEST,BLK 462-467 JURONG WEST STREET 41,1.350029732,103.7228784,15709.2368,36905.2238,206,HDB,hdb
J41,JURONG WEST,BLK 468-473 JURONG WEST STREET 41,1.348289456,103.7220323,15615.0684,36712.7969,350,HDB,hdb
J43,JURONG WEST,BLK 474-477 JURONG WEST STREET 41,1.347924854,103.7252685,15975.2217,36672.4648,190,HDB,hdb
J44,JURONG WEST,BLK 478-483 JURONG WEST STREET 41,1.346847611,103.7246365,15904.8789,36553.3516,200,HDB,hdb
J45,JURONG WEST,BLK 484-491 JURONG WEST AVENUE 1,1.348985181,103.7267854,16144.0439,36789.7031,239,HDB,hdb
J46,JURONG WEST,BLK 501/504 JURONG WEST STREET 51,1.349754137,103.7190584,15284.1084,36874.7695,63,HDB,hdb
J47,JURONG WEST,BLK 502/503 JURONG WEST AVENUE 1,1.350257476,103.7180208,15168.6443,36930.4317,34,HDB,hdb
J48,JURONG WEST,BLK 441/455 JURONG WEST AVENUE 1/STREET 42,1.352172767,103.7184799,15219.7479,37142.2128,745,HDB,hdb
J49,JURONG WEST,BLK 552/559 JURONG WEST STREET 42,1.353455799,103.7189495,15272.0103,37284.0817,922,HDB,hdb
J49M,JURONG WEST,560 JURONG WEST STREET 42,1.353782582,103.719676,15352.863,37320.212,423,HDB,hdb
J5,JURONG EAST,BLK 207/208 JURONG EAST STREET 21,1.338314475,103.7424182,17883.7508,35609.7189,192,HDB,hdb
J50,JURONG WEST,BLK 401/408 JURONG WEST STREET 42,1.353707209,103.7225209,15669.4749,37311.863,434,HDB,hdb
J51,JURONG WEST,BLK 409/416 JURONG WEST STREET 42,1.353556074,103.7246295,15904.1348,37295.1406,655,HDB,hdb
J52,JURONG WEST,BLK 423/440 JURONG WEST AVENUE 1/STREET 42,1.351460757,103.7247228,15914.5094,37063.4502,626,HDB,hdb
J53,JURONG WEST,BLK 417/422 JURONG WEST STREET 42,1.35074095,103.7267264,16137.4785,36983.8477,215,HDB,hdb
J54,JURONG WEST,BLK 492-496 JURONG WEST STREET 41,1.349926571,103.7245099,15890.8105,36893.8086,226,HDB,hdb
J55,JURONG WEST,BLK 497-498 JURONG WEST STREET 41,1.348637315,103.7242909,15866.4258,36751.25,141,HDB,hdb
J56,JURONG EAST,BLK 130 JURONG GATEWAY ROAD,1.334892647,103.7393111,17537.9507,35231.3632,15,HDB,hdb
J57,JURONG EAST,BLK 131/134 JURONG GATEWAY ROAD,1.333976117,103.7391199,17516.667,35130.0187,362,HDB,hdb
J57L,JURONG EAST,BLK 131 JURONG GATEWAY ROAD,1.334467592,103.739858,17598.8143,35184.3604,13,HDB,hdb
J6,JURONG EAST,BLK 209/214 JURONG EAST STREET 21,1.3390681,103.7388514,17486.8128,35693.066,318,HDB,hdb
J60L,JURONG WEST,BLK 505 JURONG WEST STREET 52,1.349754614,103.7178723,15152.11,36874.8285,10,HDB,hdb
J60M,JURONG WEST,505A JURONG WEST STREET 52,1.349354909,103.717901,15155.3093,36830.6309,543,HDB,hdb
J61,JURONG WEST,BLK 912/932 JURONG WEST STREET 92,1.34007678,103.6884249,11874.875,35804.875,779,HDB,hdb
J62,JURONG WEST,BLK 902/908 JURONG WEST STREET 91,1.340889782,103.6854076,11539.0898,35894.793,700,HDB,hdb
J62M,JURONG WEST,BLK 901 JURONG WEST STREET 91,1.339873027,103.6865554,11666.8136,35782.3574,200,HDB,hdb
J63,JURONG WEST,BLK 909/911 JURONG WEST STREET 91,1.341779263,103.6864428,11654.2969,35993.1406,150,HDB,hdb
J64,JURONG EAST,BLK 354 JURONG EAST AVENUE 1,1.344473346,103.7318524,16707.915,36290.7825,254,HDB,hdb
J65,JURONG WEST,BLK 933-953 JURONG WEST STREET 91,1.342770487,103.6892958,11971.8174,36102.7266,1083,HDB,hdb
J66,JURONG WEST,BLK 959-961 JURONG WEST STREET 92,1.341298039,103.6911289,12175.81,35939.8984,77,HDB,hdb
J67,JURONG WEST,BLK 962-966 JURONG WEST STREET 91,1.341643989,103.6927623,12357.588,35978.1413,156,HDB,hdb
J68M,JURONG WEST,BLK 962A JURONG WEST STREET 91,1.34205593,103.6919225,12264.1306,36023.6972,276,HDB,hdb
J69,JURONG WEST,BLK 974/980 JURONG WEST STREET 93,1.339687397,103.6936407,12455.3311,35761.7852,222,HDB,hdb
J7,JURONG EAST,BLK 215A/231 JURONG EAST STREET 21,1.341543873,103.7380331,17395.7576,35966.8282,928,HDB,hdb
J70,JURONG WEST,BLK 835/838 JURONG WEST STREET 81,1.343687035,103.6935087,12440.6748,36204.0469,147,HDB,hdb
J71,JURONG WEST,BLK 812/826 JURONG WEST STREET 81,1.346227648,103.6941744,12514.7743,36484.9714,450,HDB,hdb
J72,JURONG WEST,BLK 743/751 JURONG WEST STREET 73,1.347267285,103.6977338,12910.9012,36599.9072,220,HDB,hdb
J73,JURONG WEST,BLK 719/731 JURONG WEST STREET 72,1.343995386,103.6982221,12965.2227,36238.1133,713,HDB,hdb
J74,JURONG WEST,BLK 711/718 JURONG WEST STREET 71,1.342664584,103.6961123,12730.417,36090.9727,367,HDB,hdb
J74M,JURONG WEST,BLK 712B JURONG WEST ST 71 JURONG WEST STREET 71,1.34284512,103.6968539,12812.9485,36110.9309,72,HDB,hdb
J75M,JURONG WEST,BLK 841A JURONG WEST STREET 81,1.344194489,103.6931174,12397.1268,36260.1612,326,HDB,hdb
J76M,JURONG WEST,BLK 832A JURONG WEST STREET 81,1.34432828,103.6945711,12558.9118,36274.9459,415,HDB,hdb
J77M,JURONG WEST,BLK 750A JURONG WEST STREET 73,1.347445424,103.6985606,13002.919,36619.5998,350,HDB,hdb
J78M,JURONG WEST,BLK 702A JURONG WEST STREET 71,1.341565855,103.6951233,12620.3435,35969.4867,458,HDB,hdb
J79M,JURONG WEST,BLK 821A JURONG WEST STREET 81,1.346501084,103.6949388,12599.8443,36515.2018,337,HDB,hdb
J8,JURONG EAST,BLK 232/240 JURONG EAST STREET 21,1.340430194,103.741574,17789.8162,35843.6681,377,HDB,hdb
J80M,JURONG WEST,BLK 734A JURONG WEST STREET 73,1.345547343,103.7009695,13270.9893,36409.7045,441,HDB,hdb
J81M,JURONG WEST,BLK 760A JURONG WEST STREET 74,1.349591459,103.7001773,13182.8539,36856.8882,466,HDB,hdb
J82M,JURONG WEST,BLK 844A JURONG WEST STREET 81,1.345850008,103.6924501,12322.8738,36443.2248,535,HDB,hdb
J83M,JURONG WEST,BLK 865A JURONG WEST STREET 81,1.350220653,103.6950644,12613.8496,36926.4932,172,HDB,hdb
J84M,JURONG WEST,BLK 854A JURONG WEST STREET 81,1.347724683,103.6964786,12771.2097,36650.4919,285,HDB,hdb
J85M,JURONG WEST,BLK 859A JURONG WEST STREET 81,1.34997719,103.6962349,12744.1045,36899.5648,230,HDB,hdb
J86M,JURONG WEST,BLK 764A JURONG WEST STREET 74,1.349962272,103.6990901,13061.8605,36897.8976,191,HDB,hdb
J88M,JURONG WEST,BLK 692A JURONG WEST CENTRAL 1,1.341679268,103.7072062,13965.0447,35981.9547,603,HDB,hdb
J89M,JURONG WEST,BLK 691A JURONG WEST CENTRAL 1,1.342375345,103.7059008,13819.7717,36058.9311,591,HDB,hdb
J8M,JURONG EAST,BLK 240C JURONG EAST AVENUE 1,1.34064698,103.7424265,17884.6894,35867.6356,139,HDB,hdb
J9,JURONG EAST,BLK 241/245 JURONG EAST STREET 24,1.342122435,103.7420009,17837.3306,36030.7859,189,HDB,hdb
J90,JURONG EAST,BLK 274A TOH GUAN ROAD,1.341547137,103.7474601,18444.8766,35967.1503,1294,HDB,hdb
J91,JURONG EAST,BLK 287E JURONG EAST STREET 21,1.33753722,103.7441051,18071.4794,35523.767,587,HDB,hdb
J92,JURONG EAST,BLK 285E TOH GUAN ROAD,1.337557765,103.7468564,18377.6747,35526.0278,447,HDB,hdb
J93,JURONG EAST,BLK 286E TOH GUAN ROAD,1.339241046,103.7451402,18186.6838,35712.1634,483,HDB,hdb
J94,JURONG EAST,BLK 288F JURONG EAST STREET 21,1.339692264,103.7431661,17966.9948,35762.0649,421,HDB,hdb
J95,JURONG EAST,BLK 282A TOH GUAN ROAD,1.340100301,103.7470869,18403.3359,35807.1678,467,HDB,hdb
J96,JURONG EAST,BLK 267A TOH GUAN ROAD,1.341518565,103.7449583,18166.4546,35964.0009,444,HDB,hdb
J97,JURONG EAST,BLK 273A TOH GUAN ROAD,1.342401344,103.7459464,18276.4189,36061.6102,411,HDB,hdb
J98M,JURONG WEST,BLK 647A JURONG WEST STREET 61,1.339778802,103.696857,12813.2745,35771.8721,489,HDB,hdb
J99M,JURONG WEST,BLK 640A JURONG WEST STREET 61,1.339733303,103.696043,12722.6845,35766.8461,502,HDB,hdb
JB1,KALLANG,"BLK 3-5,7,8,4A JALAN BATU",1.302401825,103.8827866,33505.3407,31638.549,200,HDB,hdb
JB2,KALLANG,BLK 10-11 JALAN BATU,1.301627607,103.8829967,33528.7279,31552.9403,129,HDB,hdb
JB3,KALLANG,"BLK 6,12,14 KAMPONG ARANG ROAD",1.30052504,103.8842884,33672.4849,31431.027,54,HDB,hdb
JB4,KALLANG,"BLK 1,2,9 KAMPONG KAYU",1.303483221,103.8831688,33547.8789,31758.125,234,HDB,hdb
JBM,BUKIT MERAH,BLK 134A JALAN BUKIT MERAH,1.279262971,103.8271886,27317.7804,29079.9207,371,HDB,hdb
JBM2,BUKIT MERAH,BLK 113A JALAN BUKIT MERAH,1.280244411,103.8252796,27105.3295,29188.4439,212,HDB,hdb
JCM,GEYLANG,BLK 2 JOO CHIAT ROAD,1.315252951,103.898856,35293.685,33059.6021,220,HDB,hdb
JCML,GEYLANG,BLK 2 JOO CHIAT ROAD,1.315155077,103.8986346,35269.0428,33048.779,2,HDB,hdb
JKM,OUTRAM,BLK 8A JALAN KUKOH MSCP,1.287256848,103.8389732,28629.3066,29963.8422,571,HDB,hdb
JKS,OUTRAM,BLK 1 JALAN KUKOH CAR PARK,1.288164623,103.8396404,28703.5642,30064.2195,179,HDB,hdb
JM1,JURONG WEST,BLK 517B JURONG WEST STREET 52,1.345070539,103.7206504,15461.2578,36356.8719,268,HDB,hdb
JM10,JURONG WEST,BLK 648 JURONG WEST STREET 61,1.338948678,103.6972875,12861.1777,35680.0784,367,HDB,hdb
JM11,JURONG WEST,BLK 686 JURONG WEST CENTRAL 1,1.34179679,103.704149,13624.8076,35994.9675,573,HDB,hdb
JM12,JURONG WEST,BLK 624A JURONG WEST STREET 61,1.341120971,103.6984364,12989.0554,35920.273,468,HDB,hdb
JM13,JURONG WEST,BLK 601A JURONG WEST STREET 62,1.339470947,103.6997449,13134.6714,35737.8133,1061,HDB,hdb
JM14,JURONG WEST,BLK 635A JURONG WEST STREET 65,1.342400674,103.6987696,13026.1447,36061.7744,493,HDB,hdb
JM15,JURONG WEST,BLK 617A JURONG WEST STREET 65,1.340888829,103.7000824,13172.241,35894.5938,490,HDB,hdb
JM16,JURONG WEST,BLK 659 JURONG WEST STREET 65,1.337215564,103.702123,13399.316,35488.4096,1488,HDB,hdb
JM17,JURONG WEST,BLK 660 JURONG WEST STREET 64,1.335313825,103.7040861,13617.7777,35278.113,534,HDB,hdb
JM18,JURONG WEST,BLK 629A JURONG WEST STREET 65,1.342996628,103.6995293,13110.6908,36127.6675,508,HDB,hdb
JM19,JURONG WEST,BLK 273 JURONG WEST AVENUE 3,1.351973692,103.7028211,13477.0963,37120.2881,1298,HDB,hdb
JM2,JURONG WEST,BLK 682 JURONG WEST CENTRAL 1,1.34393554,103.7049636,13715.4817,36231.4554,300,HDB,hdb
JM20,JURONG WEST,BLK 657 JURONG WEST STREET 65,1.335377086,103.7009565,13269.4787,35285.1266,917,HDB,hdb
JM21,JURONG WEST,BLK 651 JURONG WEST STREET 61,1.337074567,103.6971779,12848.9764,35472.8488,459,HDB,hdb
JM22,JURONG WEST,BLK 674 JURONG WEST STREET 65,1.344748542,103.7025917,13451.5242,36321.3672,538,HDB,hdb
JM23,JURONG WEST,BLK 276 JURONG WEST STREET 25,1.353562688,103.7037874,13584.64,37295.9859,793,HDB,hdb
JM24,JURONG WEST,BLK 655 JURONG WEST STREET 61,1.335287484,103.6980598,12947.1123,35275.2364,786,HDB,hdb
JM25,JURONG WEST,BLK 673 JURONG WEST STREET 65,1.34430368,103.7006282,13232.9976,36272.1883,1033,HDB,hdb
JM26,JURONG WEST,BLK 675 JURONG WEST STREET 64,1.345572547,103.7031337,13511.8473,36412.4785,571,HDB,hdb
JM27,JURONG WEST,BLK 676 JURONG WEST STREET 64,1.346304767,103.7045845,13673.3012,36493.4353,537,HDB,hdb
JM28,JURONG WEST,BLK 990 JURONG WEST STREET 93,1.335327222,103.6956878,12683.1316,35279.6451,1302,HDB,hdb
JM29,JURONG WEST,BLK 986 JURONG WEST STREET 93,1.337005064,103.6945045,12551.4555,35465.1802,641,HDB,hdb
JM3,JURONG WEST,BLK 679 JURONG WEST CENTRAL 1,1.344589047,103.7060668,13838.2635,36303.7106,547,HDB,hdb
JM30,JURONG WEST,BLK 271 JURONG WEST STREET 24,1.350499126,103.7038848,13595.4624,36957.2314,754,HDB,hdb
JM31,JURONG WEST,BLK 638A JURONG WEST STREET 61,1.342013107,103.6975824,12894.0173,36018.9264,180,HDB,hdb
JM32,JURONG WEST,697 JURONG WEST CENTRAL 3,1.341599934,103.7080809,14062.3852,35973.1774,410,HDB,hdb
JM33,JURONG WEST,BLK 991 UPPER JURONG ROAD,1.335680664,103.6924425,12321.9597,35318.7474,299,HDB,hdb
JM4,JURONG WEST,BLK 684 JURONG WEST STREET 64,1.344441894,103.7039127,13598.5325,36287.4517,435,HDB,hdb
JM5,JURONG WEST,BLK 664 JURONG WEST STREET 64,1.339485124,103.7031426,13512.8021,35739.3606,1399,HDB,hdb
JM6,JURONG WEST,BLK 663 JURONG WEST STREET 65,1.339213857,103.701765,13359.4862,35709.3734,702,HDB,hdb
JM7,JURONG WEST,BLK 669 JURONG WEST STREET 64,1.342485928,103.7030065,13497.6635,36071.1758,1103,HDB,hdb
JM8,JURONG WEST,BLK 667 JURONG WEST STREET 65,1.341344251,103.7015026,13330.2931,35944.9436,478,HDB,hdb
JM9,JURONG WEST,BLK 650 JURONG WEST STREET 61,1.338659212,103.6968179,12808.9157,35648.0735,345,HDB,hdb
JMB1,BUKIT MERAH,BLK 117A JALAN MEMBINA,1.281934892,103.8270175,27298.7467,29375.368,492,HDB,hdb
JMB2,BUKIT MERAH,BLK 18A JALAN MEMBINA,1.285135144,103.8267956,27274.0467,29729.2354,666,HDB,hdb
JMB3,BUKIT MERAH,BLK 26 JALAN MEMBINA,1.282596291,103.8255985,27140.8217,29448.5025,577,HDB,hdb
JRM,KALLANG,BLK 814 JELLICOE ROAD,1.30716702,103.8618542,31175.747,32165.4237,280,HDB,hdb
JRTM,BUKIT MERAH,BLK 37A JALAN RUMAH TINGGI,1.289358727,103.8103277,25441.3095,30196.268,533,HDB,hdb
JS1L,JURONG WEST,BLK 692A JURONG WEST CENTRAL 3,1.341071366,103.7059223,13822.1572,35914.7433,10,HDB,hdb
JS33,JURONG WEST,"BLK 991A/B, 992A/B, UPPER JURONG ROAD UPPER JURONG ROAD",1.335149243,103.693663,12457.7938,35259.9777,8,HDB,hdb
JS3L,JURONG WEST,BLK 624A JURONG WEST STREET 61,1.341667365,103.6986099,13008.3628,35980.6896,2010,HDB,hdb
JS4L,JURONG WEST,BLK 337 TAH CHING ROAD,1.337699472,103.7216184,15568.9516,35541.8105,12,HDB,hdb
JS5L,JURONG WEST,BLK 647A JURONG WEST STREET 61,1.339224258,103.6969979,12828.9589,35710.5525,30,HDB,hdb
JSA1,JURONG WEST,BLK 499 JURONG WEST STREET 41,1.348417852,103.7252129,15969.0318,36726.9783,63,HDB,hdb
JSR2,JURONG WEST,BLK 686 JURONG WEST CENTRAL 1,1.343279632,103.7049274,13711.4533,36158.9284,593,HDB,hdb
K0037,KALLANG,KING GEORGES AVENUE OFF STREET,1.310287532,103.861555,31142.4514,32510.4735,9,URA,lta
K0039,KALLANG,KING GEORGES AVENUE- HORNE ROAD OFF STREET,1.310011718,103.8619525,31186.6906,32479.9759,9,URA,lta
K0082,KALLANG,KAMPONG BUGIS OFF STRE ET,1.3060644,103.8673152,31783.5107,32043.5092,15,URA,lta
K0111,ROCHOR,KINTA ROAD OFF STREET,1.309743437,103.8532569,30218.9526,32450.3014,99,URA,lta
K0121,ROCHOR,KAMPONG KAPOR ROAD OFF STREET,1.306579164,103.8540518,30307.4171,32100.4131,9,URA,lta
K10,GEYLANG,"BLK 28,30,32,34,36 CASSIA CRESCENT",1.309415365,103.8844165,33686.7144,32414.074,96,HDB,hdb
K19,GEYLANG,BLK 62 DAKOTA CRESCENT,1.307862293,103.8893036,34230.6149,32242.3548,96,HDB,hdb
K2,GEYLANG,"BLK 9,10,12 PINE CLOSE",1.308736475,103.8823513,33456.8846,32339.0013,188,HDB,hdb
K2T,GEYLANG,BLK 21 JALAN EMPAT,1.307538013,103.8835436,33589.582,32206.4841,135,HDB,hdb
K52,GEYLANG,BLK 52 CASSIA CRESCENT,1.310594957,103.8845028,33696.3242,32544.5075,102,HDB,hdb
K7,GEYLANG,BLK 51 OLD AIRPORT ROAD,1.308894519,103.8860169,33864.8318,32356.4852,159,HDB,hdb
KAM,OUTRAM,BLK 335 KRETA AYER MSCP,1.28195514,103.8432994,29110.783,29377.6082,396,HDB,hdb
KAML,OUTRAM,BLK 335 KRETA AYER (LUB),1.282330162,103.8432576,29106.1357,29419.0762,5,HDB,hdb
KAS,OUTRAM,BLK 333 KRETA AYER CAR PARK,1.28057211,103.8427729,29052.1921,29224.6796,26,HDB,hdb
KB1,KALLANG,BLK 61-62/68 GEYLANG BAHRU ROAD,1.323573604,103.8689003,31959.8887,33979.5898,239,HDB,hdb
KB10,KALLANG,BLK 30 BENDEMEER ROAD,1.318903304,103.8635926,31369.1973,33463.1641,164,HDB,hdb
KB11,KALLANG,BLK 34 WHAMPOA WEST,1.320582681,103.863722,31383.6001,33648.8612,209,HDB,hdb
KB12,KALLANG,BLK 22/24 SERANGOON ROAD,1.3191062,103.8615866,31145.9587,33485.5967,181,HDB,hdb
KB14,KALLANG,BLK 66/71 KALLANG BAHRU,1.320557705,103.8700619,32089.1664,33646.109,58,HDB,hdb
KB17,KALLANG,BLK 23 BENDEMEER ROAD,1.31766412,103.8629102,31293.2559,33326.1406,47,HDB,hdb
KB18,KALLANG,BLK 45-48 BENDEMEER ROAD,1.322703301,103.8657335,31607.4592,33883.3513,36,HDB,hdb
KB20,KALLANG,BLK 49A WHAMPOA SOUTH,1.323749477,103.8664426,31686.3712,33999.0332,225,HDB,hdb
KB3,KALLANG,BLK 64/65/67 KALLANG BAHRU,1.320828035,103.8696551,32043.8984,33676,149,HDB,hdb
KB4,KALLANG,BLK 72/93/97 GEYLANG BAHRU,1.323129961,103.870683,32158.2889,33930.5369,408,HDB,hdb
KB7,KALLANG,BLK 69 GEYLANG BAHRU,1.321585781,103.8704784,32135.5156,33759.7891,65,HDB,hdb
KBM,KALLANG,BLK 65A KALLANG BAHRU,1.320239288,103.8691246,31984.8599,33610.8985,239,HDB,hdb
KBRM,KALLANG,BLK 20 LORONG 3 GEYLANG,1.313717696,103.8743164,32562.6638,32889.7832,257,HDB,hdb
